burachénan,buracheria
buracheria,buracheria
burachi,burachi
buraku,buraco
burakunan,burocratanan
burdá,burdugu
burdugu,burdugu
burdugunan,burdugu nan
burgues,burgues
buriku,burico
burikunan,burguesnan
burla,burla
burlamentu,burlamento
burlanan,burla nan
burlando,bulando
burokrasia,burocracia
burókrata,burocrata
burókratanan,burocratanan
burokrátiko,burocratico
büró,x
bürónan,x
bùrs,bers
bùrsnan,x
bùrt,beurt
bùrtnan,x
burusí,burusi
busá,bus
busánan,abusonan
buseadó,buskeda
buseadónan,buscadonan
buseo,museo
bushi,bushi
bushinan,bushi nan
buskadó,buscado
buskadónan,buscadonan
buska,busca
buskamentu,buscamento
buská,busca
buskadó,buscado
buskando,buscando
búskeda,buskeda
búskedanan,buskeda
buskuchi,buscuchi
buskuchinan,lamunchinan
bus,bus
busnan,bus nan
bùs,bus
bùsnan,bonansa
busto,busto
bustonan,busto nan
busulanga,clausula
butaka,buta
butakanan,debutantenan
butakon,butacon
butakonnan,debutantenan
buta,buta
butamentu,butamento
butá,buta
butando,butando
butano,buta no
bütfrei,refrein
butik,butishi
butiknan,botikinnan
butishi,butishi
butishinan,butishi nan
but,nut
butnan,butando
buts,buta
butsnan,butando
buya,buya
buyá,buya
buyando,butando
buyon,biyon
buyuyu,buya
buyuyunan,cabuyanan
buzon,butacon
buzonnan,bonanza
byte,byte
bytenan,byte nan
calcium,calumnia
Canada,Canada
cantata,can tata
cantatanan,can tatanan
Caracas,Caracas
Caribe,Caribe
Castilla,Castilla
centerfielder,centiliter
centerfieldernan,internacionalmente
centigram,centigram
centigramnan,centigram nan
centiliter,centiliter
centiliternan,centiliter nan
centimeter,centimeter
centimeternan,centimeter nan
cès,cus
cèsnan,Canadesnan
chabalitu,chabalito
chabalitunan,chabalito
Chad,Charada
chake,chaskero
chakenan,hanchanan
chalaka,chalaca
chalakanan,lanchanan
chalalá,chalaca
chamba,chamba
chambonada,chambonada
chambonadanan,chambonada nan
chambòn,chambon
chambònnan,chambonada
chambuká,chamba
chanchan,chanchan
chanchannan,chanchan nan
changá,changa
changa,changa
changanan,changa nan
chansa,chansa
chansanan,chansa nan
chantage,chantahe
chantagenan,cantantenan
chantagiá,chantahia
chantagiando,chantahiando
cha,hacha
chanan,hanchanan
chapaleta,chapaleta
chapaletanan,chapaleta nan
chapara,chapara
chaparanan,chapara nan
chapariá,chapara
chapin,chapi
chapi,chapi
chapinan,chapi nan
chapo,chapo
charada,charada
charadanan,charada nan
charla,charla
charlanan,charla nan
charter,charter
chartermentu,cherchamento
charternan,charter nan
chasis,chasis
chasisnan,chasis nan
chasko,chasco
chaskonan,cucharonnan
chatiger,charger
chatigernan,gobernantenan
che,che
chefkok,chef-kok
chekeo,chekeo
chekeonan,chekeo nan
chèker,chaskero
chèkernan,cunukeronan
chèk,chok
chèkmentu,checkmento
chèknan,canchanan
cheko,choke
chekonan,cacheton
chèkòp,x
chèkòpnan,x
Chekoslovakia,Slovakia
chek,che
cheknan,chequenan
chèlèlè,x
chèlo,chulo
chèlonan,pilonando
chemené,chemene
chemenénan,chemene
chèmènè,chemene
chèmènènan,x
chèns,chens
chènsnan,canchanan
chèpèchèpè,x
chep,che
chepnan,chequenan
chèrchadó,cherchado
chèrchadónan,luchadonan
chèrcha,chercha
chèrchamentu,cherchamento
chèrchè,cherche
chèrchi,carchi
chèri,richi
chèrinan,cangrinanan
ches,che
chibatiá,chibatia
chibatiamentu,chibatiamento
chibichibi,bichi
chibichibinan,chibatiando
chibu,buchi
chibunan,lamunchinan
chicharon,chicharon
chicharonnan,chicharon nan
chichi,chichi
chichinan,chichi nan
chifla,lachi
chifladó,clafachi
chifladónan,x
chiflá,chichi
chifladó,clafachi
chif,chichi
chifnan,chistenan
chikadó,chikito
chikadónan,chicando
chika,chica
chik'é,chikito
chikamentu,chicamento
chiké,chikito
chikénan,chistenan
chikí,chikito
chikiritu,chikitin
chikitin,chikitin
chikitinnan,chikitin nan
chikitu,chikito
chikle,Chile
chiklenan,Chileno
chikoti,chicoti
chikotinan,chikitin
Chile,Chile
chileno,Chileno
chilenonan,Chileno
chilin,chilin
chimenea,chicamento
chimeneanan,casnechinan
chimené,chemene
chimenénan,crimennan
chimichimi,cachimba
chimichiminan,compinchinan
chimpansé,chimpanse
chimpansénan,chimpanse
China,China
chincha,chincha
chinchanan,chincha nan
chinchi,chichi
chinchin,chinchin
chinchirinchi,chinchirinchi
chinchirinchinan,chinchirinchi nan
chines,Chines
chinesnan,casnechinan
chinu,chinchin
chip,chip
chi,Chi
chinan,China
chipichipi,pichicati
chipichipinan,compinchinan
chiripa,chiripa
chisma,machismo
chismeira,machismo
chispa,chispa
chispanan,chispa nan
chiste,chiste
chistenan,chistenan
chistoso,chistoso
chiu,cuchiu
chiunan,cuchiunan
chochi,chichi
chochinan,chinchin
chocho,chocho
chochonan,chocho nan
chochoria,chocho ria
chochorianan,bochornando
chogogo,chogogo
chogogonan,chogogo nan
chòis,chasis
chòisnan,casnechinan
chòk,chok
chokadó,choke
chokadónan,chocando
choka,choca
chokamentu,chokmento
chokamata,chocamata
chokante,chokmento
choká,choca
chokadó,choke
chòkchòk,checkup
choke,choke
chokenan,choke nan
chòl,chol
chòler,choller
chòlernan,lanterna
chonchorogai,chonchorogay
chonchorogainan,chonchorogay
choria,caloria
chubatu,chubato
chubatunan,chubato
chubuskú,chuchubi
chuchubi,chuchubi
chuchubinan,chuchubi nan
chuchu,chuchubi
chuchunan,cucharanan
chukulati,chuculati
chukulatinan,chuculati
chuliadó,chuculati
chuliadónan,chulastico
chulia,chuculati
chuliamentu,chupamento
chuliando,humiliando
chulo,chulo
chulonan,chulo nan
chumba,chamba
chumbá,chumbo
chumbu,chumbo
chumbunan,lamunchinan
chupabèbè,chupabebe
chupabèbènan,chupachupa
chupachupa,chupachupa
chupachupanan,chupachupa nan
chupadó,chupado
chupadónan,chupando
chupa,chupa
chupamentu,chupamento
chupá,chupa
chupadó,chupado
chupando,chupando
chupánan,chupando
chupon,chupon
chuponnan,chupon nan
chupòn,chupon
chupònnan,chupando
chup,chup
chupnan,chup nan
cis,cis
cisnan,cosnan
Colombia,Colombia
Colon,Colo
credit,credit
Cuba,Cuba
cum,cu
Curaçao,Curaçao
curriculum,curicular
curriculumnan,matriculanan
da,sa
daa,data
dabaruida,dabaruida
dabaruidanan,dabaruida nan
dachi,dicha
dachinan,soldachinan
dadaismo,hudaismo
dader,dader
dadernan,dadernan
dado,dado
dagfar,dagvaard
dais,dis
daisnan,paisanonan
daka,dak
daklos,dak los
daklosnan,limosnanan
dak,dak
daknan,dak nan
daks,dak
daksnan,Canadesnan
daktíliko,x
dáktilo,estilo
dáktilonan,pilonando
dakue,dak
dakuenan,ayudantenan
dakuná,dak
dalakochi,dalacochi
dalakochinan,dalacochi
dalia,dalia
dalianan,dalia nan
dal,dal
dalmentu,dalmento
dalmentu,dalmento
dalmentunan,anualmente
dama,dama
damanan,damanan
damita,damita
damitanan,damitanan
dam,dam
damnan,dam nan
dampanchi,dam panchi
dampanchinan,compinchinan
damp,damp
dampnan,damp nan
dams,dams
damsnan,damanan
dan,fan
daña,daña
dañamentu,dañamento
dañá,daña
dañando,dañando
dande,dande
dandenan,dande nan
danes,Danes
danesnan,Canadesnan
dañino,dañino
danki,danki
dank,dank
dankmentu,drukmento
daño,daño
dañonan,dañonan
dansa,andansa
dansanan,andansa
dansflur,tardansa
dansflurnan,zjangurnando
danson,diaranson
dansonnan,diaranson
dardu,marduga
dashi,dashi
dashinan,dashinan
data,data
dativo,dativo
dativonan,dativo nan
dato,dato
datonan,datonan
datu,data
datunan,datonan
debate,debate
debatenan,debatenan
debatí,debati
debedó,debedo
debedónan,debedonan
debe,debe
debenan,debenan
deber,deber
debernan,debernan
debet,deber
debí,debi
debidamente,debidamente
debido,debido
débil,debil
debilidat,debilidad
debilidatnan,debilnan
debilitá,debilita
debilitando,debilitando
debil,debil
debilnan,debilnan
debolbé,debolbe
debor,debor
debòr,debor
deboshon,deshonesto
deboshonnan,demostracionnan
debota,debuta
debotanan,debutantenan
deboto,devoto
debotonan,devotonan
debutá,debuta
debutando,debutando
debutante,debutante
debutantenan,debutantenan
debut,debut
debutnan,debut nan
decagram,decagram
decagramnan,decagram nan
decaliter,decaliter
decaliternan,decaliter nan
decameter,decameter
decameternan,decameter nan
decigram,decigram
decigramnan,decigram nan
deciliter,deciliter
deciliternan,deciliter nan
decimeter,decimeter
decimeternan,decimeter nan
dedeo,deseo
dede,dede
dedenan,dede nan
dediká,dedica
dedikando,dedicando
dedikashon,dedicacion
dedikatoria,dictatorial
dedikatorianan,editorialnan
dedikatorio,difamatorio
dedikatorionan,editorialnan
dedukshon,deshonesto
dedukshonnan,deshonestidad
dedusí,deduci
dedusiendo,deduciendo
defekto,defecto
defektonan,defuntonan
defektuoso,defensor
defendé,defende
defendedó,defende
defendedónan,indefensonan
defensa,defensa
defensanan,defensa nan
defensiva,defensivo
defensivo,defensivo
defensor,defensor
defensornan,defensor nan
definí,defini
definibel,definibel
definiendo,definiendo
definishon,definicion
definishonnan,definicion
definitivamente,definitivamente
definitivo,definitivo
defisiensia,deficiencia
defisiensianan,deficiencia
defisiente,deficiente
défisit,fisica
défisitnan,x
deflashon,deshonesto
deflashonario,demisionario
deformá,deforma
deformando,deformando
deformashon,deformacion
deformashon,deformacion
deformashonnan,deformacion
defroudá,defrost
defroudashon,defraudacion
dèfteg,difteria
dèftu,x
defuntu,defunto
defuntunan,defuntonan
degenerado,de generado
degeneradonan,de generadonan
degenerá,degenera
degenerashon,degeneracion
degradá,degrada
degradashon,degradacion
deha,deha
dehá,deha
dehades,deha des
dehel,dehel
deidat,deidad
deidatnan,despedidanan
deismo,deismo
dek,dek
dékada,decada
dékadanan,ciudadanonan
dekadensia,densidad
dekadente,decadente
dekágono,dekmento
dekágononan,decepcionando
dekaí,decai
dekano,decano
dekanonan,decanonan
dekan,deken
dekannan,decaannan
dekapitá,kapitein
dekel,dekel
dekelnan,dekel nan
deken,deken
dekennan,deken nan
deklamadó,declamado
deklamadónan,declamadonan
deklamá,declama
deklamadó,declamado
deklamando,declamando
deklamashon,declamacion
deklamashon,declamacion
deklamashonnan,declamacionnan
deklará,declara
deklarando,declarando
deklarashon,declaracion
deklarashon,declaracion
deklarashonnan,declaracionnan
dekliná,declina
deklinando,inclinando
deklinashon,declinacion
deklinashon,declinacion
deklinashonnan,x
dekoradó,decorado
dekoradónan,bendedoranan
dekorá,decora
dekoramentu,decoramento
dekoradó,decorado
dekorando,decorando
dekorashon,deshonesto
dekorashon,deshonesto
dekorashonnan,decoracionnan
dekorativo,decorativo
dekoro,dek oro
dekòr,decor
dekòrnan,dornando
dèk,dek
dèknan,x
dekresiente,residente
dekretá,decreta
dekretando,decretando
dekreto,decreto
dekretonan,decretonan
delantá,delanta
delantero,delantero
delanteronan,delantero nan
delaster,delaster
delatá,delanta
delator,delastro
delatornan,adelanto
delegado,delegado
delegadonan,delegado nan
delegá,delega
delegashon,delegacion
delegashon,delegacion
delegashonnan,delegacion
deleitá,deleita
deliberadamente,deliberadamente
deliberá,delibera
deliberando,deliberando
deliberashon,deliberacion
deliberashon,deliberacion
deliberashonnan,deliberacion
delikadesa,delicadesa
delikadesanan,delicadesa
delikado,delicado
delimitá,delimita
delimitashon,delimitacion
delimitashon,delimitacion
delimitashonnan,delimitacion
deliniá,delinea
deliniashon,delincuencia
deliniashon,delincuencia
deliniashonnan,delincuencia
delinkuensia,delincuencia
delinkuente,delincuente
delinkuentenan,delincuente
delirá,delirio
delirante,adelante
delirio,delirio
delisia,delicia
delisianan,analisis
delisioso,delicioso
delito,delito
delitonan,delito nan
delitu,delito
delitunan,deleitando
demagogia,demagogia
demagógiko,demagogico
demagogo,demagogo
demagogonan,demagogo nan
demandá,demanda
demandando,demandando
demandante,demandante
demandantenan,demandante nan
demanda,demanda
demandanan,demanda nan
demas,demas
demasiado,demasiado
demente,demente
demishonario,demisionario
demografia,demografia
demográfiko,demografico
demokrasia,democracia
demokrasianan,demostracionnan
demókrata,desbarata
demókratanan,desbaratando
demokrátiko,democratico
demokratisashon,democratisacion
demokrat,demostra
demokratnan,democratisando
demoniako,amoniak
demonisá,modernismo
demonisashon,demoralisacion
demoño,demoño
demoñonan,demoño nan
demontá,demente
demorá,remorde
demoralisá,demoralisa
demoralisando,demoralisando
demoralisashon,demoralisacion
demostradó,demostra
demostradónan,demostracionnan
demostrante,demostrante
demostrantenan,demostrante nan
demostrá,demostra
demostradó,demostra
demostrando,demostrando
demostrashon,demostracion
demostrashon,demostracion
demostrashonnan,demostracionnan
demostrativo,demostrativo
demotivá,demotiva
demotivashon,demotivacion
demotivante,demotivante
dèmpel,dempel
dèmpelmentu,dempelmento
den,den
dengue,dengue
denominadó,denominado
denominadónan,denominando
denominá,denomina
denominadó,denominado
denominando,denominando
denominashon,denominacion
denominashon,denominacion
denominashonnan,denominacion
denominativo,de nominativo
denotá,dentro
denotando,de notando
denotashon,deshonesto
denotashon,deshonesto
denotashonnan,demostracionnan
densidat,densidad
denso,den so
dental,dental
denter,denter
dentista,dentista
dentistanan,dentista nan
denunsiá,denuncia
denunsiante,denunciante
denunsiantenan,denunciante
denunsia,denuncia
denunsianan,denuncianan
deodorante,deodorant
deodorantenan,deodorant
departamento,departamento
departamentonan,departamentonan
depchi,depchi
depchinan,depchi nan
dependé,depende
dependensia,dependencia
dependiendo,dependiendo
dependiente,dependiente
depèster,desaster
depilá,depila
depilando,depilando
depilashon,depilacion
deplorá,deplora
deplorabel,deplorabel
deportá,deporta
deportando,deportando
deportashon,deportacion
deportashon,deportacion
deportashonnan,deportistanan
deporte,deporte
deportenan,deporte nan
deportista,deportista
deportistanan,deportistanan
deportivismo,deportivo
deportivo,deportivo
depositá,deposita
depositando,depositando
depositante,depositando
depositantenan,depositamento
depositario,depositando
depositarionan,depositando
depósito,deposito
depósitonan,depositando
depreshon,depresion
depreshonnan,expresionnan
depresiá,depresion
depresiashon,depresion
depresivo,depresivo
deprimí,deprimi
dera,dera
deramentu,deramento
derame,derame
derá,dera
derando,derando
derechi,derecho
derechinan,derechistanan
derechista,derechista
derechistanan,derechistanan
derechitu,derechista
derecho,derecho
derechonan,derecho nan
deregulá,deregula
deregulador,deregula dor
deregulashon,deregulacion
dèrièr,première
dèrièrnan,premièrenan
derivabel,derivabel
derivado,deriva do
derivadonan,derivando
derivá,deriva
derivando,derivando
derivashon,derivacion
derivashon,derivacion
derivashonnan,derivacion
dermatologia,dermatologia
dermatológiko,dermatologico
dermatólogo,dermatologo
dermatólogonan,reumatologonan
derotá,derota
derotando,derotando
derota,derota
derotanan,derotanan
dès,des
desabilidat,destabilisa
desabilidatnan,destabilisando
desabilitá,destabilisa
desafiá,desafia
desafiante,desafiando
desafio,desafio
desafionan,desafio nan
desafortuná,desafortuna
desafortunadamente,desafortunadamente
desagradabel,desagradabel
desagradesido,desgraciado
desahogá,desahoga
desahogo,desahoga
desakuerdo,desacuerdo
desakuerdonan,desaroyonan
desalmá,desarma
desampará,desampara
desamparado,desampara do
desamparadonan,desgraciadonan
desamparo,desampara
desanimá,desanima
desanimando,desanimando
desanimashon,desanimacion
desaparesé,desaparicion
desaparesido,desaparicion
desaparesidonan,desaparicion
desaparishon,desaparicion
desaparishonnan,desaparicion
desaprobá,desaproba
desaprobando,desaprobando
desaprobashon,desaprobacion
desaprobashon,desaprobacion
desaprobashonnan,desaprobacion
desapuntá,desapunta
desapunte,desapunta
desapuntenan,desapuntonan
desapunto,desapunto
desapuntonan,desapuntonan
desarmabel,desarmabel
desarmá,desarma
desarmamentu,desarmamento
desarmando,desarmando
desarme,desarma
desaroyadó,desaroyando
desaroyadónan,desaroyonan
desaroyá,desaroya
desaroyadó,desaroyando
desaroyando,desaroyando
desaroyo,desaroyo
desaroyonan,desaroyonan
desaster,desaster
desasternan,desaster nan
desastroso,desastroso
desayuná,desayuna
desayunando,desayunando
desayuno,desayuno
desayunonan,desayuno nan
desbalansa,desbalansa
desbalansá,desbalansa
desbalanse,desbalansa
desbalorisashon,desbalorisacion
desbaratá,desbarata
desbentaha,desbentaha
desbentahanan,des bentahanan
desbentahoso,desbentahoso
desbordá,desorden
desde,desde
deseabel,deseabel
deseá,desea
deseamentu,desarmamento
deseando,deseando
desechabel,drechabel
desekilibrá,desekilibra
desekilibrio,desekilibrio
desembarká,desembarca
desembarkamentu,desembarcando
desembarkando,desembarcando
desembarkashon,desembarcacion
desèmber,december
desemboká,desemboca
desempeñá,desempate
desempeñando,desempaketando
desempeño,des empeño
desempleá,desemplea
desempleado,desempleado
desempleadonan,desempleado nan
desempleo,desempleo
desena,desea
desenanan,Canadesnan
desénas,desgana
desendé,descende
desendensia,descendencia
desendente,descendiente
desendiente,descendiente
desendientenan,descendiente
desengaño,des engaño
desengañonan,des engañonan
desenio,desunion
desenionan,desanimacion
desenlase,desenlace
desenlasenan,desenlace
desenmaskará,desenmascara
desensia,densidad
desente,demente
desentemente,decentemente
desentralisá,descentralisa
desentralisando,descentralisando
desentralisashon,descentralisacion
deseo,deseo
deseonan,deseonan
desepshoná,deshonesto
desepshonante,decepcionante
desepshon,deshonesto
desepshonnan,deshonestidad
desershon,deshonesto
desershonnan,desertornan
desertá,deserta
desertando,desertando
desertor,desertor
desertornan,desertornan
desesperadamente,desesperadamente
desesperá,desespera
desesperashon,desesperacion
desesperante,desesperadamente
desfaborabel,desfaborabel
desfavorabel,desfaborabel
desfigurá,desfigura
desfilá,desfila
desfile,desfile
desfilenan,desfilenan
desflorá,desformal
desgabá,desgaba
desgana,desgana
desgará,desgana
desgarador,desgraciado
desgrasiá,desgracia
desgrasiadamente,desgraciadamente
desgrasiado,desgraciado
desgrasiadonan,desgraciadonan
desgrasia,desgracia
desgrasianan,desgracianan
desha,deha
deshá,deshaci
deshasí,deshaci
dèshbort,dashboard
dèshbortnan,abortusnan
deshogá,desahoga
deshonestidat,deshonestidad
deshonestidatnan,deshonestidad
deshonesto,deshonesto
deshonra,des honra
deshonrá,deshonesto
deshonrado,des honrado
deshumanisá,humanisando
deshumanisando,des humanisando
deshumanisashon,humanisando
deshumanisante,humanisando
desibèl,desigual
desibèlnan,desilusiona
desidido,descuido
desididu,despedida
desierto,desierto
desiertonan,desiertonan
desifrá,descifra
desifrando,descifrando
desigram,decigram
desigramnan,desgracianan
desigual,desigual
desigualdat,desigualdad
desigualdatnan,desigualdad
desiliter,deciliter
desiliternan,desiertonan
desilushoná,desilusion
desilushon,desilusion
desilushonnan,desilusionando
desimal,decimal
desimalnan,desanima
désimo,malisimo
désimonan,kimononan
desinensia,Indonesia
desinensianan,desinfectante
desinfekshon,desinfeccion
desinfektá,desinfecta
desinfektando,desinfectando
desinfektante,desinfectante
desinfektantenan,desinfectante
desintegrá,desintegra
desintegrashon,desintegracion
desinteres,desinteres
desinteresá,desinteresa
desinteresadamente,desinteresadamente
desintoksiká,desinteres
desintoksikashon,desintegracion
desir,desierto
desishon,deshonesto
desishonnan,desilusionando
desisivo,decisivo
deskabeyá,descabeya
deskabeyadamente,desinteresadamente
deskansá,descansa
deskansando,descansando
deskanso,descanso
deskará,desarma
deskaradamente,desesperadamente
deskarga,descarga
deskargá,descarga
deskargo,descarga
deskargonan,descargando
deskartá,descarta
deskomponé,desempleo
deskomponiendo,componiendo
deskomposishon,deshonestidad
deskomunal,desayunando
deskonekshon,deshonesto
deskonekshonnan,deshonestidad
deskonektá,desconecta
deskonektando,desconectando
deskonfiá,desconfia
deskonfiansa,desconfiansa
deskonosé,desconoci
deskonosí,desconoci
deskonosínan,desordenando
deskonsehá,desconseha
deskonsolá,desconsola
deskontabel,descontabel
deskontá,desconta
deskontando,descontando
deskontinuá,descontinuidad
deskontinuashon,descontinuidad
deskribí,describi
deskribiendo,describiendo
deskripshon,descripcion
deskripshonnan,deshonestidad
deskriptivo,descriptivo
deskubrí,descubri
deskubridó,descubrido
deskubridónan,descubriendo
deskubriendo,descubriendo
deskubrimentu,descubrimento
deskuento,descuento
deskuentonan,desapuntonan
deskuidá,descuida
deskuidando,descuidando
deskuido,descuido
deskurashá,descurasha
deskustumá,descustuma
deskustumbrá,descustumbra
desmayá,desmaya
desmayo,desmayo
desmayonan,desmayo nan
desmentí,desmenti
desmobilisá,desmobilisa
desmobilisashon,desmobilisacion
desmontá,desmenti
desmoralisá,demoralisa
desmoralisashon,demoralisacion
desobedesé,desobedece
desobediensia,desobediencia
desobediente,desobediente
desodorante,desodorante
desodorantenan,desodorante nan
desodorisá,desodorante
desokupá,desorden
desokupashon,deshonestidad
desolá,desola
desolashon,desolacion
desórden,desorden
desordená,desordena
desòrdu,desorden
desòrdunan,desordenando
desorganisá,desorganisa
desorganisashon,desorganisacion
desorientá,desorienta
desorientashon,desorientacion
despachadó,despacha
despachadónan,despachando
despachá,despacha
despachadó,despacha
despachando,despachando
despacho,despacha
despachonan,despachando
despedí,despedi
despedida,despedida
despedidanan,despedidanan
despektivo,despectivo
despistá,despista
desplasamentu,reemplasamento
desplegá,desplega
despliegue,desplega
desplieguenan,desplegando
despoblá,despobla
despolarisá,polarisando
despolarisashon,polarisacion
déspota,despota
déspotanan,despota
despótiko,despotico
despotismo,despotismo
despresiabel,despreciabel
despresiá,desprecio
despresiando,despreciando
despresio,desprecio
desproporshonal,desproporcional
desproporshon,desproporcion
desproporshonnan,desproporcional
despues,despues
desrekomendá,recomendando
destaká,destaca
destilá,destila
destilando,destilando
destilashon,destilacion
destiná,destina
destinashon,destinacion
destinashon,destinacion
destinashonnan,destinonan
destinatario,destinatario
destinatarionan,destinatario nan
destino,destino
destinonan,destinonan
destrosá,destrosa
destruí,destrui
destrukshon,deshonesto
destruktibel,destructibel
destruktivo,destructivo
desunion,desunion
desu,des
desunan,desayuna
desviá,desvia
desviando,desviando
desviashon,desviacion
desviante,desviando
desviashon,desviacion
desviashonnan,desviacion
detal,detal
detayadamente,detayadamente
detayá,detaya
detayando,batayando
detaye,detaye
detayenan,detayenan
detayista,detayista
detayistanan,detayista nan
detekshon,deshonesto
detektá,detecta
detektando,detectando
detené,detene
detenidamente,debidamente
detenido,detenido
detenidonan,detenido nan
deteniendo,deteniendo
detenshon,detencion
detenshonnan,consonantenan
deteriorá,deteriora
deterioro,deteriora
determinabel,determinabel
determiná,determina
determinando,determinando
determinashon,determinacion
determinante,determinante
determinativo,determinacion
detestá,detesta
detestabel,detestabel
deurwaarder,deurwaarder
deurwaardernan,deurwaarder nan
devaluá,devalua
devaluando,devaluando
devaluashon,devaluacion
develá,devela
dewater,dewater
dewer,dewer
dezèmber,december
dezòrdu,x
dezu,dede
dezunan,defuntonan
di,di
diabel,diabel
diabelnan,diabel nan
diabétiko,diabetico
diabétikonan,diabierna
diabétis,diabetes
diabóliko,diabolico
diafragma,diafragma
diafragmanan,diafragma nan
diagnósis,diagnosis
diagnósisnan,diagnosis
diagnostiká,diagnostica
diagnóstiko,diagnostica
diagnóstikonan,diagnostica
diagonal,diagonal
diagonalnan,diagonal nan
diagram,diagram
diagramnan,diagram nan
diakonado,diaconado
diakrítiko,diacritico
diakróniko,diacronico
dialektal,dialecto
dialéktiko,dialectico
dialektologia,dialectologia
dialekto,dialecto
dialektonan,dialectonan
dialèkt,dialitico
dialèktnan,dialectonan
dialisadó,dialisado
dialisadónan,dialisando
dialisá,dialisa
dialisadó,dialisado
diálisis,dialisis
diálisisnan,dialisando
dialítiko,dialitico
dialogá,dialoga
diálogo,dialogo
diálogonan,radiologonan
diameter,diameter
diameternan,diameter nan
diametral,diametro
diametralmente,tradicionalmente
dia,dia
dianan,dia nan
diapositivo,diapositivo
diapositivonan,diapositivo nan
diarea,diarea
diariamente,diariamente
diario,diario
diarionan,diario nan
diáspora,sporadico
diatóniko,diacronia
dibershon,diberticion
dibershonnan,combersacionnan
dibertí,diberti
dibertido,dibertido
dibertishon,diberticion
dibertishonnan,diberticion
dibinidat,binida
dibinidatnan,candidatonan
dibino,divino
dibirtiendo,dibertiendo
diborsiá,dipursi
diborsio,diversion
diborsionan,diccionarionan
dibuho,dibuho
dibuhonan,dibuhonan
dibulgá,divulga
dibulgashon,divulgacion
dicha,dicha
dicho,dicho
dichonan,dicho nan
dichoso,dichoso
didáktika,didactica
didáktiko,didactico
didáktikonan,candidatonan
diéresis,diocesis
diéresisnan,residentenan
dies,dies
diesdos,diesdos
diesel,diesel
dieskuater,sesenticuater
diesnuebe,diesnuebe
diesocho,diesocho
diesseis,diesseis
diesshete,diesshete
diessinku,diesseis
diestres,diestres
diesun,diesun
dieta,dieta
dietanan,dietanan
dietétiko,dietista
dietista,dietista
dietistanan,dietista nan
diet,dieet
dietnan,dieetnan
difamadó,difamado
difamadónan,difamando
difamá,difama
difamadó,difamado
difamashon,difamacion
diferensiá,diferente
diferensiashon,diferenciacion
diferensia,diferencia
diferensianan,diferenciando
diferente,diferente
difikultá,dificulta
difikultat,dificulta
difikultatnan,dificultando
difikultoso,dificultando
difísil,dificil
difròst,disfruta
difteria,difteria
difuntu,difunto
difuntunan,difuntonan
digerí,digeri
digestion,digestion
digestivo,digestivo
digestivonan,digestivo nan
digiriendo,dirigiendo
digital,digital
digitalisá,digitalisa
digitalisashon,digitalisacion
diglosia,diagnosis
dignatario,dignatario
dignatarionan,dignatario nan
dignidat,dignidad
digno,digno
dígrafo,digrafo
dígrafonan,coreografonan
diki,diki
dikshon,dik shon
dikshonario,diccionario
dikshonarionan,diccionarionan
dikta,dicta
diktado,dictado
diktadonan,dictadonan
diktador,dictador
diktadornan,dictadornan
diktadura,dictadura
diktaduranan,dictaduranan
diktá,dicta
diktador,dictador
diktando,dictando
diktatorial,dictatorial
dilanti,dilanti
dilema,dilema
dilemanan,dilema nan
diler,lider
dilernan,trailernan
diligensia,diligencia
diligente,diligente
dil,dol
dilnan,dilanti
diluvial,diluvio
diluvio,diluvio
dimenshon,dimension
dimenshonnan,condimentonan
diminutivo,diminutivo
diminutivonan,diminutivo nan
dim,dim
dimmentu,midimento
Dinamarka,Dinamarca
dinametria,dinamometria
dinámika,dinamica
dinámiko,dinamico
dinamismo,dinamismo
dinamitá,dinamita
dinamit,dinamita
dinamitnan,dinamita
dinamometer,dinamometer
dinamometernan,dinamometer nan
dinamo,dinam
dinamonan,dinamismo
dinam,dinam
dinamnan,dinam nan
dinastia,dinastia
dinastianan,dinastia nan
dinosouro,dinosaurio
dinosouronan,dinosaurio
dioksógen,digestion
diosa,dios
diosanan,sanacion
diosesano,dinosaurio
diósesis,diesseis
diósesisnan,asesinando
diosolopaga,propagandista
dios,dios
diosnan,dios nan
dioxogen,genocidio
dipfris,drispidi
diplomá,diploma
diploma,diploma
diplomanan,diploma nan
diplomasia,diplomacia
diplomátiko,diplomatico
diplomátikonan,diplomatico
díptiko,x
díptikonan,x
diptongá,diptonga
diptongashon,diptongacion
diptongo,diptongo
diptongonan,diptongo nan
diputado,diputado
diputadonan,diputado nan
direkshon,direccion
direkshonnan,directoranan
dirèkt,direct
direktamente,directamente
direktiva,directiva
direktivanan,directoranan
direkto,directo
direktorado,directorado
direktora,directora
direktoranan,directoranan
direktor,director
direktornan,directornan
dirigente,dirigente
dirigentenan,dirigentenan
dirigènt,dirigent
dirigèntnan,dirigentnan
dirigí,dirigi
dirigibel,dirigibel
dirigiendo,dirigiendo
dirtí,dirti
dirtiendo,dirtiendo
dirti,dirti
dirtimentu,dirtimento
dis,dis
discjockey,jockey
discjockeynan,discotecanan
diseñadó,diseña
diseñadónan,diseñadornan
diseñá,diseña
diseñadó,diseña
diseñando,diseñando
diseño,diseño
diseñonan,diseñonan
disertashon,disertacion
disertashonnan,disertacion
disfemismo,eufemismo
disfemístiko,distinguiendo
disformal,dis formal
disfrasá,disfrasa
disfras,disfrasa
disfrasnan,disfrasando
